label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
tripataka,0.28777623176574707,0.921112060546875,1.3823229494391853e-07,0.353781133890152,0.8624817132949829,-0.019457688555121422,0.39528676867485046,0.7677764892578125,-0.022059611976146698,0.4177302420139313,0.6713838577270508,-0.024358445778489113,0.43090251088142395,0.5961357951164246,-0.026880744844675064,0.35998573899269104,0.6287781596183777,0.004160403739660978,0.36475181579589844,0.5200712084770203,-0.006133737973868847,0.3640240430831909,0.4596870541572571,-0.02097131498157978,0.36309102177619934,0.4033069908618927,-0.033014386892318726,0.325084924697876,0.6173708438873291,0.0023443163372576237,0.3303830325603485,0.4991506338119507,-0.00315369525924325,0.3338049352169037,0.42958182096481323,-0.017453541979193687,0.3369472622871399,0.3678085207939148,-0.030728654935956,0.28991422057151794,0.6291188597679138,-0.0037548362743109465,0.2921833395957947,0.5214931964874268,-0.012387853115797043,0.29650670289993286,0.4590124487876892,-0.024764463305473328,0.30198124051094055,0.4035274386405945,-0.035208504647016525,0.2533416152000427,0.6602882146835327,-0.012406863272190094,0.24777600169181824,0.5789802670478821,-0.022083990275859833,0.24628683924674988,0.5303224921226501,-0.027757862582802773,0.24674628674983978,0.48513615131378174,-0.03254866227507591
tripataka,0.27786609530448914,0.954648494720459,1.3964459810722474e-07,0.34722065925598145,0.8900145292282104,-0.017729833722114563,0.38927552103996277,0.7859950065612793,-0.01824227161705494,0.4076375663280487,0.6876698136329651,-0.01896531693637371,0.4203757047653198,0.613526463508606,-0.020197391510009766,0.3493477404117584,0.6482783555984497,0.006702729966491461,0.35290777683258057,0.5386894941329956,-0.0037381781730800867,0.35111117362976074,0.4758946895599365,-0.019266454502940178,0.3490065038204193,0.4164937734603882,-0.032093595713377,0.3136642575263977,0.6390550136566162,0.003122600493952632,0.3167884349822998,0.5190151333808899,-0.0030426711309701204,0.31913405656814575,0.4450399577617645,-0.019065530970692635,0.32103148102760315,0.379909873008728,-0.033568330109119415,0.27856141328811646,0.6545290350914001,-0.004806406795978546,0.2789457440376282,0.542147696018219,-0.014724723063409328,0.28128570318222046,0.47637301683425903,-0.029207538813352585,0.2855455279350281,0.41641953587532043,-0.04099401459097862,0.24176546931266785,0.6913890242576599,-0.015117757022380829,0.2342255413532257,0.605584979057312,-0.026509946212172508,0.2313755601644516,0.5544280409812927,-0.03371993824839592,0.2316133975982666,0.5053876042366028,-0.03959023952484131
tripataka,0.27786609530448914,0.954648494720459,1.3964459810722474e-07,0.34722065925598145,0.8900145292282104,-0.017729833722114563,0.38927552103996277,0.7859950065612793,-0.01824227161705494,0.4076375663280487,0.6876698136329651,-0.01896531693637371,0.4203757047653198,0.613526463508606,-0.020197391510009766,0.3493477404117584,0.6482783555984497,0.006702729966491461,0.35290777683258057,0.5386894941329956,-0.0037381781730800867,0.35111117362976074,0.4758946895599365,-0.019266454502940178,0.3490065038204193,0.4164937734603882,-0.032093595713377,0.3136642575263977,0.6390550136566162,0.003122600493952632,0.3167884349822998,0.5190151333808899,-0.0030426711309701204,0.31913405656814575,0.4450399577617645,-0.019065530970692635,0.32103148102760315,0.379909873008728,-0.033568330109119415,0.27856141328811646,0.6545290350914001,-0.004806406795978546,0.2789457440376282,0.542147696018219,-0.014724723063409328,0.28128570318222046,0.47637301683425903,-0.029207538813352585,0.2855455279350281,0.41641953587532043,-0.04099401459097862,0.24176546931266785,0.6913890242576599,-0.015117757022380829,0.2342255413532257,0.605584979057312,-0.026509946212172508,0.2313755601644516,0.5544280409812927,-0.03371993824839592,0.2316133975982666,0.5053876042366028,-0.03959023952484131
tripataka,0.27231255173683167,0.9652310609817505,1.5549753129562305e-07,0.343708872795105,0.9019224643707275,-0.019810622557997704,0.3853577673435211,0.7937870025634766,-0.020399607717990875,0.4023778438568115,0.6920517086982727,-0.02051852084696293,0.4139593541622162,0.6163672208786011,-0.021064981818199158,0.34186485409736633,0.6596032381057739,0.004293206613510847,0.34401801228523254,0.5449018478393555,-0.006513372529298067,0.341131329536438,0.4785388112068176,-0.02175304852426052,0.3367648124694824,0.4174908697605133,-0.034328386187553406,0.30500319600105286,0.6515843272209167,0.0017768864054232836,0.3064441978931427,0.526333749294281,-0.004372109659016132,0.30731621384620667,0.4500712752342224,-0.020077483728528023,0.3071843981742859,0.384748637676239,-0.034338220953941345,0.26932746171951294,0.6693926453590393,-0.005274835973978043,0.267876535654068,0.5529995560646057,-0.015761762857437134,0.2695220112800598,0.4866776466369629,-0.0305155199021101,0.2737141251564026,0.4267124533653259,-0.042401548475027084,0.2324584275484085,0.7096462845802307,-0.014820980839431286,0.22105525434017181,0.6198673844337463,-0.027641814202070236,0.21748760342597961,0.5662301778793335,-0.03595012426376343,0.21873071789741516,0.5148281455039978,-0.04249437898397446
tripataka,0.27231255173683167,0.9652310609817505,1.5549753129562305e-07,0.343708872795105,0.9019224643707275,-0.019810622557997704,0.3853577673435211,0.7937870025634766,-0.020399607717990875,0.4023778438568115,0.6920517086982727,-0.02051852084696293,0.4139593541622162,0.6163672208786011,-0.021064981818199158,0.34186485409736633,0.6596032381057739,0.004293206613510847,0.34401801228523254,0.5449018478393555,-0.006513372529298067,0.341131329536438,0.4785388112068176,-0.02175304852426052,0.3367648124694824,0.4174908697605133,-0.034328386187553406,0.30500319600105286,0.6515843272209167,0.0017768864054232836,0.3064441978931427,0.526333749294281,-0.004372109659016132,0.30731621384620667,0.4500712752342224,-0.020077483728528023,0.3071843981742859,0.384748637676239,-0.034338220953941345,0.26932746171951294,0.6693926453590393,-0.005274835973978043,0.267876535654068,0.5529995560646057,-0.015761762857437134,0.2695220112800598,0.4866776466369629,-0.0305155199021101,0.2737141251564026,0.4267124533653259,-0.042401548475027084,0.2324584275484085,0.7096462845802307,-0.014820980839431286,0.22105525434017181,0.6198673844337463,-0.027641814202070236,0.21748760342597961,0.5662301778793335,-0.03595012426376343,0.21873071789741516,0.5148281455039978,-0.04249437898397446
tripataka,0.27686771750450134,0.9724968075752258,1.6238843159044336e-07,0.34378182888031006,0.9054504632949829,-0.01930338330566883,0.38448023796081543,0.7941076755523682,-0.018676050007343292,0.40046221017837524,0.6894800662994385,-0.017853515222668648,0.41046062111854553,0.6114407777786255,-0.01716703549027443,0.3401735723018646,0.6547072529792786,0.010928627103567123,0.340329647064209,0.5398726463317871,0.004084527026861906,0.33566173911094666,0.47575843334198,-0.009414609521627426,0.330476313829422,0.4159533679485321,-0.021173160523176193,0.30253031849861145,0.6490906476974487,0.009098788723349571,0.30182403326034546,0.522507905960083,0.006374029442667961,0.3016880750656128,0.4459870755672455,-0.008514435030519962,0.30043232440948486,0.38154488801956177,-0.022450802847743034,0.2674417495727539,0.6680272221565247,0.002621960360556841,0.2635151743888855,0.5510514378547668,-0.004504459444433451,0.2647751569747925,0.4832286238670349,-0.018274061381816864,0.2677914500236511,0.42272913455963135,-0.029860466718673706,0.23171763122081757,0.7091296911239624,-0.006588263902813196,0.22023536264896393,0.6181401014328003,-0.01624714955687523,0.2163442075252533,0.5639384388923645,-0.0231546089053154,0.2166467010974884,0.5127424001693726,-0.0290213655680418
tripataka,0.27686771750450134,0.9724968075752258,1.6238843159044336e-07,0.34378182888031006,0.9054504632949829,-0.01930338330566883,0.38448023796081543,0.7941076755523682,-0.018676050007343292,0.40046221017837524,0.6894800662994385,-0.017853515222668648,0.41046062111854553,0.6114407777786255,-0.01716703549027443,0.3401735723018646,0.6547072529792786,0.010928627103567123,0.340329647064209,0.5398726463317871,0.004084527026861906,0.33566173911094666,0.47575843334198,-0.009414609521627426,0.330476313829422,0.4159533679485321,-0.021173160523176193,0.30253031849861145,0.6490906476974487,0.009098788723349571,0.30182403326034546,0.522507905960083,0.006374029442667961,0.3016880750656128,0.4459870755672455,-0.008514435030519962,0.30043232440948486,0.38154488801956177,-0.022450802847743034,0.2674417495727539,0.6680272221565247,0.002621960360556841,0.2635151743888855,0.5510514378547668,-0.004504459444433451,0.2647751569747925,0.4832286238670349,-0.018274061381816864,0.2677914500236511,0.42272913455963135,-0.029860466718673706,0.23171763122081757,0.7091296911239624,-0.006588263902813196,0.22023536264896393,0.6181401014328003,-0.01624714955687523,0.2163442075252533,0.5639384388923645,-0.0231546089053154,0.2166467010974884,0.5127424001693726,-0.0290213655680418
tripataka,0.28739580512046814,0.9513342380523682,1.855243425552544e-07,0.35415831208229065,0.8850799202919006,-0.019694119691848755,0.39296066761016846,0.7828798294067383,-0.021339895203709602,0.41368257999420166,0.6837897896766663,-0.023087497800588608,0.42383939027786255,0.6031874418258667,-0.02512299083173275,0.34815412759780884,0.64174485206604,0.009293893352150917,0.34819793701171875,0.5279272794723511,0.0005125314346514642,0.3441840410232544,0.46470561623573303,-0.014265191741287708,0.34031885862350464,0.4045265018939972,-0.026893340051174164,0.3116753101348877,0.6360717415809631,0.006747312843799591,0.3107932507991791,0.5103223323822021,0.0015087147476151586,0.31120938062667847,0.43362605571746826,-0.014446926303207874,0.3113279342651367,0.3671402037143707,-0.02912072278559208,0.2760675549507141,0.6538336873054504,-0.0004848895769100636,0.27398088574409485,0.5375324487686157,-0.009840108454227448,0.2761804163455963,0.4682280719280243,-0.023350318893790245,0.28000056743621826,0.40654346346855164,-0.03442905470728874,0.23941762745380402,0.6918250322341919,-0.010430341586470604,0.23127683997154236,0.6016070246696472,-0.02136394940316677,0.22939403355121613,0.5462348461151123,-0.027933534234762192,0.23064744472503662,0.49426180124282837,-0.033337127417325974
tripataka,0.28739580512046814,0.9513342380523682,1.855243425552544e-07,0.35415831208229065,0.8850799202919006,-0.019694119691848755,0.39296066761016846,0.7828798294067383,-0.021339895203709602,0.41368257999420166,0.6837897896766663,-0.023087497800588608,0.42383939027786255,0.6031874418258667,-0.02512299083173275,0.34815412759780884,0.64174485206604,0.009293893352150917,0.34819793701171875,0.5279272794723511,0.0005125314346514642,0.3441840410232544,0.46470561623573303,-0.014265191741287708,0.34031885862350464,0.4045265018939972,-0.026893340051174164,0.3116753101348877,0.6360717415809631,0.006747312843799591,0.3107932507991791,0.5103223323822021,0.0015087147476151586,0.31120938062667847,0.43362605571746826,-0.014446926303207874,0.3113279342651367,0.3671402037143707,-0.02912072278559208,0.2760675549507141,0.6538336873054504,-0.0004848895769100636,0.27398088574409485,0.5375324487686157,-0.009840108454227448,0.2761804163455963,0.4682280719280243,-0.023350318893790245,0.28000056743621826,0.40654346346855164,-0.03442905470728874,0.23941762745380402,0.6918250322341919,-0.010430341586470604,0.23127683997154236,0.6016070246696472,-0.02136394940316677,0.22939403355121613,0.5462348461151123,-0.027933534234762192,0.23064744472503662,0.49426180124282837,-0.033337127417325974
tripataka,0.2933642864227295,0.9438310861587524,1.7772011062788806e-07,0.35784417390823364,0.8774926066398621,-0.021773234009742737,0.3958018124103546,0.7731420397758484,-0.024869298562407494,0.4161987900733948,0.6762790679931641,-0.0276354867964983,0.4279393255710602,0.5962910056114197,-0.030567506328225136,0.3510752320289612,0.6336196660995483,0.00357159529812634,0.35095900297164917,0.5187320709228516,-0.007209097035229206,0.34752804040908813,0.45324552059173584,-0.02245153859257698,0.34404587745666504,0.3921377956867218,-0.03514620661735535,0.3151561915874481,0.6282482147216797,0.0014144275337457657,0.31439408659935,0.5017620325088501,-0.005592320580035448,0.3155670166015625,0.4238104224205017,-0.02126283571124077,0.31597086787223816,0.3569287657737732,-0.03547689691185951,0.27948227524757385,0.6472146511077881,-0.005453736986964941,0.27729690074920654,0.5303409099578857,-0.016198476776480675,0.28030288219451904,0.45977872610092163,-0.029720304533839226,0.2847682237625122,0.39693260192871094,-0.04064624011516571,0.24338127672672272,0.6867457032203674,-0.015145252458751202,0.2345723956823349,0.5975823402404785,-0.027362776920199394,0.2326641082763672,0.5418259501457214,-0.034535087645053864,0.2333812564611435,0.4893079996109009,-0.04022767022252083
